DATE,VOUCHER_NO,ACCOUNT_CODE,ACCOUNT_NAME,DEBIT_INR,CREDIT_INR,NARRATION,COUNTERPARTY
19-08-2024,JV-11151,ACC-50342,Legal & Professional Fees - Misc,21898.54,0,UTR/127470//EXP,Generic Vendor 12 Pvt Ltd
19-08-2024,JV-11151,ACC-64647,Bank A/c - HDFC Primary,0,21898.54,UTR/127470//EXP,Generic Vendor 12 Pvt Ltd
19-08-2024,JV-11526,ACC-47102,Software Subscriptions - SaaS,48012.15,0,UTR/158642//EXP,Generic Vendor 38 Pvt Ltd
19-08-2024,JV-11526,ACC-57994,Bank A/c - ICICI Current,0,48012.15,UTR/158642//EXP,Generic Vendor 38 Pvt Ltd
20-08-2024,JV-10069,ACC-89551,Office Supplies & Consumables,62039.51,0,UTR/768061//EXP,Generic Vendor 9 Pvt Ltd
20-08-2024,JV-10069,ACC-64647,Bank A/c - HDFC Primary,0,62039.51,UTR/768061//EXP,Generic Vendor 9 Pvt Ltd
20-08-2024,JV-10471,ACC-49980,Repairs and Maintenance - Plant,138491.72,0,UTR/948799//EXP,Generic Vendor 3 Pvt Ltd
20-08-2024,JV-10471,ACC-14252,Bank A/c - Payroll,0,138491.72,UTR/948799//EXP,Generic Vendor 3 Pvt Ltd
20-08-2024,JV-10742,ACC-71213,Outbound Freight & Logistics,165337.66,0,UTR/924758//EXP,Generic Vendor 1 Pvt Ltd
20-08-2024,JV-10742,ACC-57994,Bank A/c - ICICI Current,0,165337.66,UTR/924758//EXP,Generic Vendor 1 Pvt Ltd
20-08-2024,JV-11224,ACC-71213,Outbound Freight & Logistics,139783.32,0,UTR/223365//EXP,Generic Vendor 43 Pvt Ltd
20-08-2024,JV-11224,ACC-57994,Bank A/c - ICICI Current,0,139783.32,UTR/223365//EXP,Generic Vendor 43 Pvt Ltd
20-08-2024,JV-11306,ACC-89551,Office Supplies & Consumables,71780.51,0,UTR/370782//EXP,Generic Vendor 4 Pvt Ltd
20-08-2024,JV-11306,ACC-57994,Bank A/c - ICICI Current,0,71780.51,UTR/370782//EXP,Generic Vendor 4 Pvt Ltd
20-08-2024,JV-11915,ACC-98439,Travel and Conveyance,8251,0,UTR/601111//EXP,Generic Vendor 16 Pvt Ltd
20-08-2024,JV-11915,ACC-57994,Bank A/c - ICICI Current,0,8251,UTR/601111//EXP,Generic Vendor 16 Pvt Ltd
21-08-2024,JV-10122,ACC-59411,Marketing & Ad Spend,150779.23,0,UTR/120324//EXP,Generic Vendor 31 Pvt Ltd
21-08-2024,JV-10122,ACC-57994,Bank A/c - ICICI Current,0,150779.23,UTR/120324//EXP,Generic Vendor 31 Pvt Ltd
21-08-2024,JV-10138,ACC-47102,Software Subscriptions - SaaS,135834.3,0,UTR/739979//EXP,Generic Vendor 37 Pvt Ltd
21-08-2024,JV-10138,ACC-64647,Bank A/c - HDFC Primary,0,135834.3,UTR/739979//EXP,Generic Vendor 37 Pvt Ltd
21-08-2024,JV-10571,ACC-98439,Travel and Conveyance,21010.11,0,UTR/662968//EXP,Generic Vendor 56 Pvt Ltd
21-08-2024,JV-10571,ACC-14252,Bank A/c - Payroll,0,21010.11,UTR/662968//EXP,Generic Vendor 56 Pvt Ltd
21-08-2024,JV-11412,ACC-49980,Repairs and Maintenance - Plant,17795.35,0,UTR/567096//EXP,Generic Vendor 55 Pvt Ltd
21-08-2024,JV-11412,ACC-64647,Bank A/c - HDFC Primary,0,17795.35,UTR/567096//EXP,Generic Vendor 55 Pvt Ltd
21-08-2024,JV-11454,ACC-52512,Salaries & Wages - Exec,65339.98,0,UTR/624953//EXP,Generic Vendor 55 Pvt Ltd
21-08-2024,JV-11454,ACC-57994,Bank A/c - ICICI Current,0,65339.98,UTR/624953//EXP,Generic Vendor 55 Pvt Ltd
21-08-2024,JV-11692,ACC-28426,Trade Receivables - HQ,156273.78,0,UTR/126008//EXP,Generic Vendor 46 Pvt Ltd
21-08-2024,JV-11692,ACC-64647,Bank A/c - HDFC Primary,0,156273.78,UTR/126008//EXP,Generic Vendor 46 Pvt Ltd
21-08-2024,JV-11745,ACC-59411,Marketing & Ad Spend,82448.48,0,UTR/510893//EXP,Generic Vendor 1 Pvt Ltd
21-08-2024,JV-11745,ACC-14252,Bank A/c - Payroll,0,82448.48,UTR/510893//EXP,Generic Vendor 1 Pvt Ltd
21-08-2024,JV-11874,ACC-10250,Internet and Comm Charges,142293.85,0,UTR/646174//EXP,Generic Vendor 3 Pvt Ltd
21-08-2024,JV-11874,ACC-14252,Bank A/c - Payroll,0,142293.85,UTR/646174//EXP,Generic Vendor 3 Pvt Ltd
21-08-2024,JV-11989,ACC-50342,Legal & Professional Fees - Misc,113149.36,0,UTR/676558//EXP,Generic Vendor 5 Pvt Ltd
21-08-2024,JV-11989,ACC-14252,Bank A/c - Payroll,0,113149.36,UTR/676558//EXP,Generic Vendor 5 Pvt Ltd
22-08-2024,JV-10141,ACC-52512,Salaries & Wages - Exec,158779,0,UTR/110644//EXP,Generic Vendor 36 Pvt Ltd
22-08-2024,JV-10141,ACC-14252,Bank A/c - Payroll,0,158779,UTR/110644//EXP,Generic Vendor 36 Pvt Ltd
22-08-2024,JV-10922,ACC-50342,Legal & Professional Fees - Misc,37768.45,0,UTR/757057//EXP,Generic Vendor 47 Pvt Ltd
22-08-2024,JV-10922,ACC-14252,Bank A/c - Payroll,0,37768.45,UTR/757057//EXP,Generic Vendor 47 Pvt Ltd
22-08-2024,JV-11001,ACC-59411,Marketing & Ad Spend,135779.98,0,UTR/156778//EXP,Generic Vendor 9 Pvt Ltd
22-08-2024,JV-11001,ACC-64647,Bank A/c - HDFC Primary,0,135779.98,UTR/156778//EXP,Generic Vendor 9 Pvt Ltd
22-08-2024,JV-11734,ACC-47102,Software Subscriptions - SaaS,128133.34,0,UTR/107482//EXP,Generic Vendor 14 Pvt Ltd
22-08-2024,JV-11734,ACC-14252,Bank A/c - Payroll,0,128133.34,UTR/107482//EXP,Generic Vendor 14 Pvt Ltd
22-08-2024,JV-11924,ACC-49980,Repairs and Maintenance - Plant,82989.5,0,UTR/790881//EXP,Generic Vendor 44 Pvt Ltd
22-08-2024,JV-11924,ACC-57994,Bank A/c - ICICI Current,0,82989.5,UTR/790881//EXP,Generic Vendor 44 Pvt Ltd
23-08-2024,JV-10399,ACC-47102,Software Subscriptions - SaaS,159174.09,0,UTR/805188//EXP,Delta Trading Corp
23-08-2024,JV-10399,ACC-14252,Bank A/c - Payroll,0,159174.09,UTR/805188//EXP,Delta Trading Corp
23-08-2024,JV-11202,ACC-19808,Utility Expenses - Electricity,57475.74,0,UTR/676710//EXP,Generic Vendor 33 Pvt Ltd
23-08-2024,JV-11202,ACC-64647,Bank A/c - HDFC Primary,0,57475.74,UTR/676710//EXP,Generic Vendor 33 Pvt Ltd
23-08-2024,JV-11258,ACC-89551,Office Supplies & Consumables,79413.64,0,UTR/513420//EXP,Generic Vendor 38 Pvt Ltd
23-08-2024,JV-11258,ACC-64647,Bank A/c - HDFC Primary,0,79413.64,UTR/513420//EXP,Generic Vendor 38 Pvt Ltd
23-08-2024,JV-11586,ACC-10250,Internet and Comm Charges,134652.6,0,UTR/731548//EXP,Generic Vendor 36 Pvt Ltd
23-08-2024,JV-11586,ACC-64647,Bank A/c - HDFC Primary,0,134652.6,UTR/731548//EXP,Generic Vendor 36 Pvt Ltd
24-08-2024,JV-10321,ACC-47102,Software Subscriptions - SaaS,97519.97,0,UTR/947903//EXP,Generic Vendor 20 Pvt Ltd
24-08-2024,JV-10321,ACC-64647,Bank A/c - HDFC Primary,0,97519.97,UTR/947903//EXP,Generic Vendor 20 Pvt Ltd
24-08-2024,JV-10440,ACC-47102,Software Subscriptions - SaaS,99164.19,0,UTR/240718//EXP,Generic Vendor 32 Pvt Ltd
24-08-2024,JV-10440,ACC-14252,Bank A/c - Payroll,0,99164.19,UTR/240718//EXP,Generic Vendor 32 Pvt Ltd
24-08-2024,JV-11020,ACC-10250,Internet and Comm Charges,122155.13,0,UTR/912378//EXP,Generic Vendor 32 Pvt Ltd
24-08-2024,JV-11020,ACC-57994,Bank A/c - ICICI Current,0,122155.13,UTR/912378//EXP,Generic Vendor 32 Pvt Ltd
24-08-2024,JV-11949,ACC-50342,Legal & Professional Fees - Misc,120767.07,0,UTR/967960//EXP,Generic Vendor 52 Pvt Ltd
24-08-2024,JV-11949,ACC-14252,Bank A/c - Payroll,0,120767.07,UTR/967960//EXP,Generic Vendor 52 Pvt Ltd
25-08-2024,JV-10865,ACC-59411,Marketing & Ad Spend,95523.21,0,UTR/499371//EXP,Generic Vendor 2 Pvt Ltd
25-08-2024,JV-10865,ACC-64647,Bank A/c - HDFC Primary,0,95523.21,UTR/499371//EXP,Generic Vendor 2 Pvt Ltd
25-08-2024,JV-11166,ACC-47102,Software Subscriptions - SaaS,77775.81,0,UTR/157196//EXP,Generic Vendor 40 Pvt Ltd
25-08-2024,JV-11166,ACC-64647,Bank A/c - HDFC Primary,0,77775.81,UTR/157196//EXP,Generic Vendor 40 Pvt Ltd
26-08-2024,JV-10424,ACC-49980,Repairs and Maintenance - Plant,127782.92,0,UTR/603110//EXP,Generic Vendor 21 Pvt Ltd
26-08-2024,JV-10424,ACC-14252,Bank A/c - Payroll,0,127782.92,UTR/603110//EXP,Generic Vendor 21 Pvt Ltd
26-08-2024,JV-11125,ACC-89551,Office Supplies & Consumables,125801.75,0,UTR/419939//EXP,Generic Vendor 8 Pvt Ltd
26-08-2024,JV-11125,ACC-57994,Bank A/c - ICICI Current,0,125801.75,UTR/419939//EXP,Generic Vendor 8 Pvt Ltd
26-08-2024,JV-11389,ACC-98439,Travel and Conveyance,32163.62,0,UTR/830943//EXP,Generic Vendor 8 Pvt Ltd
26-08-2024,JV-11389,ACC-64647,Bank A/c - HDFC Primary,0,32163.62,UTR/830943//EXP,Generic Vendor 8 Pvt Ltd
27-08-2024,JV-10388,ACC-28426,Trade Receivables - HQ,88481.23,0,UTR/946567//EXP,Generic Vendor 52 Pvt Ltd
27-08-2024,JV-10388,ACC-57994,Bank A/c - ICICI Current,0,88481.23,UTR/946567//EXP,Generic Vendor 52 Pvt Ltd
27-08-2024,JV-10596,ACC-52512,Salaries & Wages - Exec,171574.33,0,UTR/812296//EXP,Generic Vendor 33 Pvt Ltd
27-08-2024,JV-10596,ACC-57994,Bank A/c - ICICI Current,0,171574.33,UTR/812296//EXP,Generic Vendor 33 Pvt Ltd
27-08-2024,JV-10818,ACC-10250,Internet and Comm Charges,58349.16,0,UTR/221531//EXP,Generic Vendor 48 Pvt Ltd
27-08-2024,JV-10818,ACC-14252,Bank A/c - Payroll,0,58349.16,UTR/221531//EXP,Generic Vendor 48 Pvt Ltd
27-08-2024,JV-10861,ACC-28426,Trade Receivables - HQ,166050.94,0,UTR/844904//EXP,Generic Vendor 9 Pvt Ltd
27-08-2024,JV-10861,ACC-57994,Bank A/c - ICICI Current,0,166050.94,UTR/844904//EXP,Generic Vendor 9 Pvt Ltd
27-08-2024,JV-11048,ACC-98439,Travel and Conveyance,83595.71,0,UTR/385353//EXP,Generic Vendor 29 Pvt Ltd
27-08-2024,JV-11048,ACC-14252,Bank A/c - Payroll,0,83595.71,UTR/385353//EXP,Generic Vendor 29 Pvt Ltd
27-08-2024,JV-11319,ACC-28426,Trade Receivables - HQ,34261.44,0,UTR/502824//EXP,Generic Vendor 3 Pvt Ltd
27-08-2024,JV-11319,ACC-64647,Bank A/c - HDFC Primary,0,34261.44,UTR/502824//EXP,Generic Vendor 3 Pvt Ltd
27-08-2024,JV-11715,ACC-28426,Trade Receivables - HQ,3096.1,0,UTR/605608//EXP,Generic Vendor 60 Pvt Ltd
27-08-2024,JV-11715,ACC-64647,Bank A/c - HDFC Primary,0,3096.1,UTR/605608//EXP,Generic Vendor 60 Pvt Ltd
28-08-2024,JV-10153,ACC-50342,Legal & Professional Fees - Misc,156717.63,0,UTR/207570//EXP,Generic Vendor 32 Pvt Ltd
28-08-2024,JV-10153,ACC-14252,Bank A/c - Payroll,0,156717.63,UTR/207570//EXP,Generic Vendor 32 Pvt Ltd
28-08-2024,JV-10727,ACC-98439,Travel and Conveyance,152347.13,0,UTR/923002//EXP,Generic Vendor 20 Pvt Ltd
28-08-2024,JV-10727,ACC-57994,Bank A/c - ICICI Current,0,152347.13,UTR/923002//EXP,Generic Vendor 20 Pvt Ltd
28-08-2024,JV-11025,ACC-19808,Utility Expenses - Electricity,117102.04,0,UTR/566509//EXP,Generic Vendor 18 Pvt Ltd
28-08-2024,JV-11025,ACC-14252,Bank A/c - Payroll,0,117102.04,UTR/566509//EXP,Generic Vendor 18 Pvt Ltd
28-08-2024,JV-11165,ACC-47102,Software Subscriptions - SaaS,159538.37,0,UTR/967823//EXP,Generic Vendor 50 Pvt Ltd
28-08-2024,JV-11165,ACC-57994,Bank A/c - ICICI Current,0,159538.37,UTR/967823//EXP,Generic Vendor 50 Pvt Ltd
28-08-2024,JV-11393,ACC-49980,Repairs and Maintenance - Plant,6900.48,0,UTR/343613//EXP,Generic Vendor 52 Pvt Ltd
28-08-2024,JV-11393,ACC-64647,Bank A/c - HDFC Primary,0,6900.48,UTR/343613//EXP,Generic Vendor 52 Pvt Ltd
28-08-2024,JV-11643,ACC-47102,Software Subscriptions - SaaS,91215.21,0,UTR/204117//EXP,Generic Vendor 56 Pvt Ltd
28-08-2024,JV-11643,ACC-14252,Bank A/c - Payroll,0,91215.21,UTR/204117//EXP,Generic Vendor 56 Pvt Ltd
28-08-2024,JV-12352,ACC-47102,Software Subscriptions - SaaS,89200,0,Salary EMP-042,EMP-042
28-08-2024,JV-12352,ACC-64647,Bank A/c - HDFC Primary,0,89200,Salary EMP-042,EMP-042
29-08-2024,JV-11984,ACC-28426,Trade Receivables - HQ,81750.89,0,UTR/614266//EXP,Generic Vendor 37 Pvt Ltd
29-08-2024,JV-11984,ACC-14252,Bank A/c - Payroll,0,81750.89,UTR/614266//EXP,Generic Vendor 37 Pvt Ltd
29-08-2024,JV-12255,ACC-50342,Legal & Professional Fees - Misc,850000,0,Lease rent LSE-101,TechPark Real Estate
29-08-2024,JV-12255,ACC-64647,Bank A/c - HDFC Primary,0,850000,Lease rent LSE-101,TechPark Real Estate
29-08-2024,JV-12268,ACC-59411,Marketing & Ad Spend,150000,0,Lease rent LSE-102,City Plaza Commercial
29-08-2024,JV-12268,ACC-14252,Bank A/c - Payroll,0,150000,Lease rent LSE-102,City Plaza Commercial
29-08-2024,JV-12281,ACC-49980,Repairs and Maintenance - Plant,1200000,0,Lease rent LSE-103,Global Logistics Infra
29-08-2024,JV-12281,ACC-64647,Bank A/c - HDFC Primary,0,1200000,Lease rent LSE-103,Global Logistics Infra
30-08-2024,JV-10091,ACC-71213,Outbound Freight & Logistics,36955.7,0,UTR/497562//EXP,Generic Vendor 43 Pvt Ltd
30-08-2024,JV-10091,ACC-64647,Bank A/c - HDFC Primary,0,36955.7,UTR/497562//EXP,Generic Vendor 43 Pvt Ltd
30-08-2024,JV-10215,ACC-19808,Utility Expenses - Electricity,176096.17,0,UTR/515032//EXP,Generic Vendor 43 Pvt Ltd
30-08-2024,JV-10215,ACC-64647,Bank A/c - HDFC Primary,0,176096.17,UTR/515032//EXP,Generic Vendor 43 Pvt Ltd
30-08-2024,JV-10316,ACC-98439,Travel and Conveyance,139444.83,0,UTR/874524//EXP,Generic Vendor 54 Pvt Ltd
30-08-2024,JV-10316,ACC-14252,Bank A/c - Payroll,0,139444.83,UTR/874524//EXP,Generic Vendor 54 Pvt Ltd
30-08-2024,JV-11872,ACC-49980,Repairs and Maintenance - Plant,69507.39,0,UTR/139748//EXP,Delta Trading Corp
30-08-2024,JV-11872,ACC-64647,Bank A/c - HDFC Primary,0,69507.39,UTR/139748//EXP,Delta Trading Corp
30-08-2024,JV-11948,ACC-49980,Repairs and Maintenance - Plant,123356.62,0,UTR/730682//EXP,Generic Vendor 10 Pvt Ltd
30-08-2024,JV-11948,ACC-57994,Bank A/c - ICICI Current,0,123356.62,UTR/730682//EXP,Generic Vendor 10 Pvt Ltd
31-08-2024,JV-10028,ACC-28426,Trade Receivables - HQ,110787.73,0,UTR/492077//EXP,Generic Vendor 10 Pvt Ltd
31-08-2024,JV-10028,ACC-14252,Bank A/c - Payroll,0,110787.73,UTR/492077//EXP,Generic Vendor 10 Pvt Ltd
31-08-2024,JV-10160,ACC-52512,Salaries & Wages - Exec,57052.3,0,UTR/163156//EXP,Generic Vendor 40 Pvt Ltd
31-08-2024,JV-10160,ACC-57994,Bank A/c - ICICI Current,0,57052.3,UTR/163156//EXP,Generic Vendor 40 Pvt Ltd
31-08-2024,JV-10576,ACC-52512,Salaries & Wages - Exec,18001.1,0,UTR/428399//EXP,Generic Vendor 9 Pvt Ltd
31-08-2024,JV-10576,ACC-14252,Bank A/c - Payroll,0,18001.1,UTR/428399//EXP,Generic Vendor 9 Pvt Ltd
31-08-2024,JV-10772,ACC-28426,Trade Receivables - HQ,88267.7,0,UTR/389913//EXP,Generic Vendor 22 Pvt Ltd
31-08-2024,JV-10772,ACC-64647,Bank A/c - HDFC Primary,0,88267.7,UTR/389913//EXP,Generic Vendor 22 Pvt Ltd
31-08-2024,JV-10774,ACC-49980,Repairs and Maintenance - Plant,94560.96,0,UTR/159532//EXP,Generic Vendor 16 Pvt Ltd
31-08-2024,JV-10774,ACC-64647,Bank A/c - HDFC Primary,0,94560.96,UTR/159532//EXP,Generic Vendor 16 Pvt Ltd
31-08-2024,JV-11061,ACC-49980,Repairs and Maintenance - Plant,160090.96,0,UTR/799080//EXP,Generic Vendor 56 Pvt Ltd
31-08-2024,JV-11061,ACC-57994,Bank A/c - ICICI Current,0,160090.96,UTR/799080//EXP,Generic Vendor 56 Pvt Ltd
31-08-2024,JV-11605,ACC-10250,Internet and Comm Charges,131164.76,0,UTR/802818//EXP,Generic Vendor 49 Pvt Ltd
31-08-2024,JV-11605,ACC-14252,Bank A/c - Payroll,0,131164.76,UTR/802818//EXP,Generic Vendor 49 Pvt Ltd
31-08-2024,JV-11834,ACC-59411,Marketing & Ad Spend,148747.04,0,UTR/283633//EXP,Generic Vendor 55 Pvt Ltd
31-08-2024,JV-11834,ACC-14252,Bank A/c - Payroll,0,148747.04,UTR/283633//EXP,Generic Vendor 55 Pvt Ltd
31-08-2024,JV-11982,ACC-10250,Internet and Comm Charges,33373.77,0,UTR/100089//EXP,Generic Vendor 43 Pvt Ltd
31-08-2024,JV-11982,ACC-14252,Bank A/c - Payroll,0,33373.77,UTR/100089//EXP,Generic Vendor 43 Pvt Ltd
01-09-2024,JV-10410,ACC-52512,Salaries & Wages - Exec,92794.75,0,UTR/658198//EXP,Generic Vendor 33 Pvt Ltd
01-09-2024,JV-10410,ACC-57994,Bank A/c - ICICI Current,0,92794.75,UTR/658198//EXP,Generic Vendor 33 Pvt Ltd
01-09-2024,JV-10674,ACC-19808,Utility Expenses - Electricity,8501.53,0,UTR/996114//EXP,Generic Vendor 26 Pvt Ltd
01-09-2024,JV-10674,ACC-64647,Bank A/c - HDFC Primary,0,8501.53,UTR/996114//EXP,Generic Vendor 26 Pvt Ltd
01-09-2024,JV-11014,ACC-19808,Utility Expenses - Electricity,154954.85,0,UTR/517754//EXP,Generic Vendor 4 Pvt Ltd
01-09-2024,JV-11014,ACC-14252,Bank A/c - Payroll,0,154954.85,UTR/517754//EXP,Generic Vendor 4 Pvt Ltd
01-09-2024,JV-11511,ACC-59411,Marketing & Ad Spend,59401.61,0,UTR/167557//EXP,Generic Vendor 54 Pvt Ltd
01-09-2024,JV-11511,ACC-57994,Bank A/c - ICICI Current,0,59401.61,UTR/167557//EXP,Generic Vendor 54 Pvt Ltd
01-09-2024,JV-11599,ACC-49980,Repairs and Maintenance - Plant,78708.53,0,UTR/150046//EXP,Generic Vendor 37 Pvt Ltd
01-09-2024,JV-11599,ACC-14252,Bank A/c - Payroll,0,78708.53,UTR/150046//EXP,Generic Vendor 37 Pvt Ltd
01-09-2024,JV-11669,ACC-19808,Utility Expenses - Electricity,141907.7,0,UTR/700588//EXP,Generic Vendor 46 Pvt Ltd
01-09-2024,JV-11669,ACC-14252,Bank A/c - Payroll,0,141907.7,UTR/700588//EXP,Generic Vendor 46 Pvt Ltd
01-09-2024,JV-11955,ACC-28426,Trade Receivables - HQ,178418.19,0,UTR/511341//EXP,Generic Vendor 36 Pvt Ltd
01-09-2024,JV-11955,ACC-64647,Bank A/c - HDFC Primary,0,178418.19,UTR/511341//EXP,Generic Vendor 36 Pvt Ltd
02-09-2024,JV-10335,ACC-98439,Travel and Conveyance,45203.79,0,UTR/932463//EXP,Generic Vendor 41 Pvt Ltd
02-09-2024,JV-10335,ACC-64647,Bank A/c - HDFC Primary,0,45203.79,UTR/932463//EXP,Generic Vendor 41 Pvt Ltd
02-09-2024,JV-11099,ACC-89551,Office Supplies & Consumables,177237.81,0,UTR/997287//EXP,Generic Vendor 14 Pvt Ltd
02-09-2024,JV-11099,ACC-57994,Bank A/c - ICICI Current,0,177237.81,UTR/997287//EXP,Generic Vendor 14 Pvt Ltd
02-09-2024,JV-11139,ACC-49980,Repairs and Maintenance - Plant,51830.46,0,UTR/756190//EXP,Generic Vendor 4 Pvt Ltd
02-09-2024,JV-11139,ACC-14252,Bank A/c - Payroll,0,51830.46,UTR/756190//EXP,Generic Vendor 4 Pvt Ltd
02-09-2024,JV-11404,ACC-98439,Travel and Conveyance,74607.53,0,UTR/905849//EXP,Generic Vendor 32 Pvt Ltd
02-09-2024,JV-11404,ACC-64647,Bank A/c - HDFC Primary,0,74607.53,UTR/905849//EXP,Generic Vendor 32 Pvt Ltd
02-09-2024,JV-11534,ACC-98439,Travel and Conveyance,55643.85,0,UTR/268010//EXP,Generic Vendor 56 Pvt Ltd
02-09-2024,JV-11534,ACC-64647,Bank A/c - HDFC Primary,0,55643.85,UTR/268010//EXP,Generic Vendor 56 Pvt Ltd
02-09-2024,JV-11564,ACC-59411,Marketing & Ad Spend,68649.51,0,UTR/686741//EXP,Generic Vendor 58 Pvt Ltd
02-09-2024,JV-11564,ACC-14252,Bank A/c - Payroll,0,68649.51,UTR/686741//EXP,Generic Vendor 58 Pvt Ltd
03-09-2024,JV-10841,ACC-71213,Outbound Freight & Logistics,39612.67,0,UTR/578368//EXP,Generic Vendor 43 Pvt Ltd
03-09-2024,JV-10841,ACC-14252,Bank A/c - Payroll,0,39612.67,UTR/578368//EXP,Generic Vendor 43 Pvt Ltd
03-09-2024,JV-11150,ACC-47102,Software Subscriptions - SaaS,168277.03,0,UTR/767782//EXP,Generic Vendor 58 Pvt Ltd
03-09-2024,JV-11150,ACC-14252,Bank A/c - Payroll,0,168277.03,UTR/767782//EXP,Generic Vendor 58 Pvt Ltd
03-09-2024,JV-11277,ACC-52512,Salaries & Wages - Exec,13870.94,0,UTR/706224//EXP,Generic Vendor 31 Pvt Ltd
03-09-2024,JV-11277,ACC-57994,Bank A/c - ICICI Current,0,13870.94,UTR/706224//EXP,Generic Vendor 31 Pvt Ltd
03-09-2024,JV-11420,ACC-47102,Software Subscriptions - SaaS,177634.99,0,UTR/719371//EXP,Generic Vendor 5 Pvt Ltd
03-09-2024,JV-11420,ACC-14252,Bank A/c - Payroll,0,177634.99,UTR/719371//EXP,Generic Vendor 5 Pvt Ltd
03-09-2024,JV-11483,ACC-50342,Legal & Professional Fees - Misc,79230.56,0,UTR/850490//EXP,Generic Vendor 20 Pvt Ltd
03-09-2024,JV-11483,ACC-57994,Bank A/c - ICICI Current,0,79230.56,UTR/850490//EXP,Generic Vendor 20 Pvt Ltd
03-09-2024,JV-11664,ACC-59411,Marketing & Ad Spend,22548.22,0,UTR/982464//EXP,Generic Vendor 4 Pvt Ltd
03-09-2024,JV-11664,ACC-14252,Bank A/c - Payroll,0,22548.22,UTR/982464//EXP,Generic Vendor 4 Pvt Ltd
03-09-2024,JV-11733,ACC-49980,Repairs and Maintenance - Plant,176481.08,0,UTR/138583//EXP,Generic Vendor 24 Pvt Ltd
03-09-2024,JV-11733,ACC-64647,Bank A/c - HDFC Primary,0,176481.08,UTR/138583//EXP,Generic Vendor 24 Pvt Ltd
04-09-2024,JV-10080,ACC-49980,Repairs and Maintenance - Plant,7188.6,0,UTR/517821//EXP,Generic Vendor 13 Pvt Ltd
04-09-2024,JV-10080,ACC-64647,Bank A/c - HDFC Primary,0,7188.6,UTR/517821//EXP,Generic Vendor 13 Pvt Ltd
04-09-2024,JV-11397,ACC-50342,Legal & Professional Fees - Misc,43140.4,0,UTR/402143//EXP,Generic Vendor 24 Pvt Ltd
04-09-2024,JV-11397,ACC-57994,Bank A/c - ICICI Current,0,43140.4,UTR/402143//EXP,Generic Vendor 24 Pvt Ltd
05-09-2024,JV-10031,ACC-49980,Repairs and Maintenance - Plant,45634.27,0,UTR/182582//EXP,Generic Vendor 37 Pvt Ltd
05-09-2024,JV-10031,ACC-64647,Bank A/c - HDFC Primary,0,45634.27,UTR/182582//EXP,Generic Vendor 37 Pvt Ltd
05-09-2024,JV-10531,ACC-47102,Software Subscriptions - SaaS,137758.33,0,UTR/238943//EXP,Generic Vendor 7 Pvt Ltd
05-09-2024,JV-10531,ACC-57994,Bank A/c - ICICI Current,0,137758.33,UTR/238943//EXP,Generic Vendor 7 Pvt Ltd
05-09-2024,JV-10661,ACC-98439,Travel and Conveyance,96777.16,0,UTR/540208//EXP,Generic Vendor 16 Pvt Ltd
05-09-2024,JV-10661,ACC-64647,Bank A/c - HDFC Primary,0,96777.16,UTR/540208//EXP,Generic Vendor 16 Pvt Ltd
05-09-2024,JV-10783,ACC-59411,Marketing & Ad Spend,68787.79,0,UTR/408334//EXP,Generic Vendor 38 Pvt Ltd
05-09-2024,JV-10783,ACC-57994,Bank A/c - ICICI Current,0,68787.79,UTR/408334//EXP,Generic Vendor 38 Pvt Ltd
05-09-2024,JV-11177,ACC-19808,Utility Expenses - Electricity,139047.58,0,UTR/402808//EXP,Generic Vendor 29 Pvt Ltd
05-09-2024,JV-11177,ACC-14252,Bank A/c - Payroll,0,139047.58,UTR/402808//EXP,Generic Vendor 29 Pvt Ltd
05-09-2024,JV-11213,ACC-10250,Internet and Comm Charges,8598.19,0,UTR/191014//EXP,Generic Vendor 27 Pvt Ltd
05-09-2024,JV-11213,ACC-14252,Bank A/c - Payroll,0,8598.19,UTR/191014//EXP,Generic Vendor 27 Pvt Ltd
05-09-2024,JV-11324,ACC-47102,Software Subscriptions - SaaS,173796.83,0,UTR/571132//EXP,Generic Vendor 52 Pvt Ltd
05-09-2024,JV-11324,ACC-14252,Bank A/c - Payroll,0,173796.83,UTR/571132//EXP,Generic Vendor 52 Pvt Ltd
05-09-2024,JV-11331,ACC-98439,Travel and Conveyance,111186.98,0,UTR/719752//EXP,Generic Vendor 54 Pvt Ltd
05-09-2024,JV-11331,ACC-57994,Bank A/c - ICICI Current,0,111186.98,UTR/719752//EXP,Generic Vendor 54 Pvt Ltd
06-09-2024,JV-10221,ACC-47102,Software Subscriptions - SaaS,105584.56,0,UTR/237795//EXP,Generic Vendor 47 Pvt Ltd
06-09-2024,JV-10221,ACC-64647,Bank A/c - HDFC Primary,0,105584.56,UTR/237795//EXP,Generic Vendor 47 Pvt Ltd
06-09-2024,JV-10270,ACC-10250,Internet and Comm Charges,4080.72,0,UTR/250210//EXP,Generic Vendor 56 Pvt Ltd
06-09-2024,JV-10270,ACC-57994,Bank A/c - ICICI Current,0,4080.72,UTR/250210//EXP,Generic Vendor 56 Pvt Ltd
06-09-2024,JV-10311,ACC-71213,Outbound Freight & Logistics,116898.31,0,UTR/952686//EXP,Generic Vendor 22 Pvt Ltd
06-09-2024,JV-10311,ACC-57994,Bank A/c - ICICI Current,0,116898.31,UTR/952686//EXP,Generic Vendor 22 Pvt Ltd
